T,Delta,pO2
360.29501,3.79E-05,0.075
360.36499,3.68E-05,0.075
360.42401,3.91E-05,0.075
360.495,4.84E-05,0.075
360.556,2.98E-05,0.075
360.633,4.14E-05,0.075
360.70099,5.08E-05,0.075
360.76199,5.19E-05,0.075
360.828,4.49E-05,0.075
360.89899,2.98E-05,0.075
360.95801,3.79E-05,0.075
361.03101,2.98E-05,0.075
361.09698,3.21E-05,0.075
361.16699,3.68E-05,0.075
361.23801,3.21E-05,0.075
361.29901,2.74E-05,0.075
361.36801,2.28E-05,0.075
361.431,2.74E-05,0.075
361.51099,3.21E-05,0.075
361.57101,2.86E-05,0.075
361.63901,2.28E-05,0.075
361.70499,4.26E-05,0.075
361.77301,4.73E-05,0.075
361.836,4.38E-05,0.075
361.896,4.14E-05,0.075
361.966,4.38E-05,0.075
362.04001,4.38E-05,0.075
362.10001,2.04E-05,0.075
362.168,9.94E-06,0.075
362.23001,1.93E-05,0.075
362.302,4.14E-05,0.075
362.36801,3.21E-05,0.075
362.43799,-2.16E-05,0.075
362.50601,-9.89E-06,0.075
362.569,1.69E-05,0.075
362.64001,3.68E-05,0.075
362.70801,-4.37E-05,0.075
362.76999,-4.49E-05,0.075
362.83801,1.27E-04,0.075
362.90799,8.23E-05,0.075
362.96899,5.08E-05,0.075
363.034,6.36E-05,0.075
363.099,8.46E-05,0.075
363.16901,5.66E-05,0.075
363.22101,2.39E-05,0.075
363.30301,1.77E-06,0.075
363.37299,-1.22E-05,0.075
363.43701,5.27E-06,0.075
363.50201,2.98E-05,0.075
363.564,3.68E-05,0.075
363.63699,3.56E-05,0.075
363.70599,3.21E-05,0.075
363.772,4.14E-05,0.075
363.82599,5.31E-05,0.075
363.89801,4.61E-05,0.075
363.97101,3.33E-05,0.075
364.04199,2.74E-05,0.075
364.09799,9.94E-06,0.075
364.16599,3.21E-05,0.075
364.233,4.96E-05,0.075
364.30499,2.63E-05,0.075
364.36301,5.27E-06,0.075
364.43301,1.69E-05,0.075
364.50201,2.63E-05,0.075
364.57001,4.14E-05,0.075
364.638,3.21E-05,0.075
364.70599,2.63E-05,0.075
364.76401,3.91E-05,0.075
364.84,3.21E-05,0.075
364.90399,2.63E-05,0.075
364.97,3.09E-05,0.075
365.03201,3.56E-05,0.075
365.10199,1.58E-05,0.075
365.172,4.11E-06,0.075
365.23401,-7.56E-06,0.075
365.30399,-6.39E-06,0.075
365.36401,3.44E-05,0.075
365.43301,2.63E-05,0.075
365.49399,2.04E-05,0.075
365.57101,2.39E-05,0.075
365.63699,3.21E-05,0.075
365.70599,3.68E-05,0.075
365.76801,3.68E-05,0.075
365.83499,3.79E-05,0.075
365.90201,3.79E-05,0.075
365.97299,3.79E-05,0.075
366.03101,3.21E-05,0.075
366.09799,2.16E-05,0.075
366.168,1.23E-05,0.075
366.23801,-4.06E-06,0.075
366.30099,2.16E-05,0.075
366.366,3.56E-05,0.075
366.43399,2.28E-05,0.075
366.496,8.77E-06,0.075
366.57001,-5.60E-07,0.075
366.633,3.44E-05,0.075
366.70401,7.64E-05,0.075
366.759,4.49E-05,0.075
366.83401,1.93E-05,0.075
366.89499,2.04E-05,0.075
366.961,1.69E-05,0.075
367.02499,1.93E-05,0.075
367.091,2.04E-05,0.075
367.16199,5.27E-06,0.075
367.23001,-1.73E-06,0.075
367.29199,6.07E-07,0.075
367.35901,5.27E-06,0.075
367.42999,1.11E-05,0.075
367.49399,1.69E-05,0.075
367.56,5.27E-06,0.075
367.61899,1.69E-05,0.075
367.681,1.46E-05,0.075
367.76199,1.81E-05,0.075
367.828,3.56E-05,0.075
367.89001,3.68E-05,0.075
367.96301,1.69E-05,0.075
368.02499,1.77E-06,0.075
368.09,-2.89E-06,0.075
368.15701,2.86E-05,0.075
368.22601,7.61E-06,0.075
368.29599,-1.22E-05,0.075
368.362,8.77E-06,0.075
368.42801,1.11E-05,0.075
368.496,-2.04E-05,0.075
368.56,2.74E-05,0.075
368.63501,5.31E-05,0.075
368.69199,5.43E-05,0.075
368.76401,4.26E-05,0.075
368.83099,5.27E-06,0.075
368.90201,2.04E-05,0.075
368.96799,3.68E-05,0.075
369.02701,2.28E-05,0.075
369.09201,1.77E-06,0.075
369.16199,-8.73E-06,0.075
369.23099,-5.60E-07,0.075
369.297,-1.92E-05,0.075
369.35501,8.77E-06,0.075
369.42599,1.46E-05,0.075
369.491,2.04E-05,0.075
369.55399,1.81E-05,0.075
369.621,-4.06E-06,0.075
369.69101,3.79E-05,0.075
369.758,2.86E-05,0.075
369.819,-5.60E-07,0.075
369.88901,-6.39E-06,0.075
369.95401,-5.60E-07,0.075
370.01801,1.93E-05,0.075
370.08499,2.04E-05,0.075
370.155,2.28E-05,0.075
370.21899,2.74E-05,0.075
370.289,5.27E-06,0.075
370.35501,1.77E-06,0.075
370.418,6.44E-06,0.075
370.48099,1.23E-05,0.075
370.556,8.77E-06,0.075
370.60699,8.77E-06,0.075
370.67899,1.77E-06,0.075
370.75699,2.28E-05,0.075
370.81699,3.21E-05,0.075
370.88101,2.98E-05,0.075
370.952,2.39E-05,0.075
371.026,6.07E-07,0.075
371.07999,-7.56E-06,0.075
371.16101,-1.11E-05,0.075
371.216,-1.22E-05,0.075
371.285,-6.39E-06,0.075
371.35599,-5.23E-06,0.075
371.405,-5.60E-07,0.075
371.48199,-2.89E-06,0.075
371.54501,7.61E-06,0.075
371.61801,1.23E-05,0.075
371.67599,2.39E-05,0.075
371.755,2.51E-05,0.075
371.82001,1.93E-05,0.075
371.88501,2.04E-05,0.075
371.952,2.74E-05,0.075
372.017,1.11E-05,0.075
372.07999,-9.89E-06,0.075
372.14499,-7.56E-06,0.075
372.20599,-4.06E-06,0.075
372.267,-8.73E-06,0.075
372.332,-6.39E-06,0.075
372.41101,1.77E-06,0.075
372.47699,-2.89E-06,0.075
372.543,1.34E-05,0.075
372.612,1.69E-05,0.075
372.68201,2.98E-05,0.075
372.742,2.98E-05,0.075
372.80899,3.09E-05,0.075
372.87601,2.74E-05,0.075
372.94501,1.11E-05,0.075
373.01599,-6.39E-06,0.075
373.07999,1.69E-05,0.075
373.151,1.11E-05,0.075
373.21201,-1.46E-05,0.075
373.272,-5.60E-07,0.075
373.341,-8.73E-06,0.075
373.41599,-6.39E-06,0.075
373.47299,-4.06E-06,0.075
373.54099,-2.89E-06,0.075
373.60999,4.11E-06,0.075
373.67401,1.58E-05,0.075
373.742,-1.73E-06,0.075
373.815,1.69E-05,0.075
373.862,1.69E-05,0.075
373.92999,1.34E-05,0.075
373.99301,2.28E-05,0.075
374.07001,1.93E-05,0.075
374.134,2.16E-05,0.075
374.20001,-5.60E-07,0.075
374.272,4.11E-06,0.075
374.328,-4.06E-06,0.075
374.40201,-4.06E-06,0.075
374.46899,-1.73E-06,0.075
374.547,-5.23E-06,0.075
374.60501,5.27E-06,0.075
374.66599,1.46E-05,0.075
374.73199,1.69E-05,0.075
374.798,1.69E-05,0.075
374.87399,1.23E-05,0.075
374.92899,7.61E-06,0.075
375.00299,8.77E-06,0.075
375.065,-5.60E-07,0.075
375.12601,-4.06E-06,0.075
375.198,-5.23E-06,0.075
375.26901,-1.57E-05,0.075
375.31799,-2.39E-05,0.075
375.39999,-1.34E-05,0.075
375.46399,-1.57E-05,0.075
375.52802,-4.06E-06,0.075
375.599,7.61E-06,0.075
375.66199,6.44E-06,0.075
375.72699,8.77E-06,0.075
375.79901,1.69E-05,0.075
375.86401,1.11E-05,0.075
375.92499,-9.89E-06,0.075
375.992,5.27E-06,0.075
376.06,-1.69E-05,0.075
376.12799,6.07E-07,0.075
376.194,-2.89E-06,0.075
376.254,-1.73E-06,0.075
376.32599,-6.39E-06,0.075
376.39499,-3.21E-05,0.075
376.45901,-1.46E-05,0.075
376.52701,-2.27E-05,0.075
376.59399,6.07E-07,0.075
376.672,2.98E-05,0.075
376.73199,2.04E-05,0.075
376.79999,2.86E-05,0.075
376.86401,2.39E-05,0.075
376.92801,2.94E-06,0.075
376.98999,2.28E-05,0.075
377.06299,2.39E-05,0.075
377.13101,-1.73E-06,0.075
377.19601,-1.22E-05,0.075
377.263,6.44E-06,0.075
377.327,-6.39E-06,0.075
377.39401,-6.39E-06,0.075
377.46201,-1.92E-05,0.075
377.526,-4.37E-05,0.075
377.59299,-3.32E-05,0.075
377.664,-9.89E-06,0.075
377.729,-1.22E-05,0.075
377.79401,-2.51E-05,0.075
377.86499,-1.22E-05,0.075
377.92999,7.61E-06,0.075
377.996,1.11E-05,0.075
378.065,1.11E-05,0.075
378.12399,1.58E-05,0.075
378.19501,-2.86E-05,0.075
378.263,-6.59E-05,0.075
378.31299,-3.32E-05,0.075
378.37399,2.04E-05,0.075
378.457,9.94E-06,0.075
378.517,1.34E-05,0.075
378.59,2.86E-05,0.075
378.65201,2.94E-06,0.075
378.72501,1.77E-06,0.075
378.78699,6.44E-06,0.075
378.85699,-6.39E-06,0.075
378.91699,-9.89E-06,0.075
378.98599,1.11E-05,0.075
379.05399,-2.16E-05,0.075
379.11301,-5.31E-05,0.075
379.18301,-3.21E-05,0.075
379.245,1.11E-05,0.075
379.323,9.94E-06,0.075
379.39099,-3.09E-05,0.075
379.45401,-1.81E-05,0.075
379.51999,-5.23E-06,0.075
379.58401,-6.39E-06,0.075
379.64999,-7.56E-06,0.075
379.71701,1.34E-05,0.075
379.78601,-2.89E-06,0.075
379.849,6.07E-07,0.075
379.91699,-2.89E-06,0.075
379.98001,-4.06E-06,0.075
380.047,-1.11E-05,0.075
380.108,-2.89E-06,0.075
380.17801,7.61E-06,0.075
380.24301,-5.60E-07,0.075
380.31,-3.21E-05,0.075
380.379,-4.61E-05,0.075
380.444,-5.77E-05,0.075
380.51001,-3.32E-05,0.075
380.57901,2.94E-06,0.075
380.64001,2.04E-05,0.075
380.69601,8.77E-06,0.075
380.77499,-1.73E-06,0.075
380.83499,-1.69E-05,0.075
380.90799,1.11E-05,0.075
380.974,7.61E-06,0.075
381.04099,-5.60E-07,0.075
381.10901,2.04E-05,0.075
381.17001,-4.06E-06,0.075
381.24399,-1.57E-05,0.075
381.30899,-9.89E-06,0.075
381.38,-1.22E-05,0.075
381.44299,-1.92E-05,0.075
381.509,-6.39E-06,0.075
381.57999,-5.23E-06,0.075
381.63699,-6.39E-06,0.075
381.70599,8.77E-06,0.075
381.77701,1.93E-05,0.075
381.845,9.94E-06,0.075
381.91599,4.11E-06,0.075
381.974,6.44E-06,0.075
382.039,-1.73E-06,0.075
382.10001,-8.73E-06,0.075
382.16199,-1.46E-05,0.075
382.22299,-6.39E-06,0.075
382.30099,-4.06E-06,0.075
382.37201,-1.57E-05,0.075
382.435,-2.97E-05,0.075
382.49899,-4.14E-05,0.075
382.565,-2.51E-05,0.075
382.63,-1.69E-05,0.075
382.707,6.07E-07,0.075
382.763,8.77E-06,0.075
382.83301,8.77E-06,0.075
382.897,8.77E-06,0.075
382.97299,-8.73E-06,0.075
383.02899,-1.57E-05,0.075
383.10199,1.46E-05,0.075
383.16599,-5.60E-07,0.075
383.229,-1.34E-05,0.075
383.302,-1.11E-05,0.075
383.36401,-2.51E-05,0.075
383.42599,-2.16E-05,0.075
383.5,-4.06E-06,0.075
383.56201,1.77E-06,0.075
383.63,-1.22E-05,0.075
383.69901,6.07E-07,0.075
383.76401,4.11E-06,0.075
383.828,-6.39E-06,0.075
383.89999,-8.73E-06,0.075
383.96301,-1.57E-05,0.075
384.03201,-1.92E-05,0.075
384.10199,-1.81E-05,0.075
384.16599,6.07E-07,0.075
384.23001,-5.60E-07,0.075
384.30399,-3.67E-05,0.075
384.367,-1.81E-05,0.075
384.43301,-1.69E-05,0.075
384.505,-4.06E-06,0.075
384.56601,5.27E-06,0.075
384.63599,1.77E-06,0.075
384.70599,-3.67E-05,0.075
384.763,-4.02E-05,0.075
384.82101,-1.11E-05,0.075
384.892,1.77E-06,0.075
384.95801,1.11E-05,0.075
385.03,-1.73E-06,0.075
385.09601,-3.67E-05,0.075
385.17001,-4.02E-05,0.075
385.22699,-3.21E-05,0.075
385.29199,-1.57E-05,0.075
385.367,-2.27E-05,0.075
385.42999,-4.02E-05,0.075
385.48999,-3.91E-05,0.075
385.56799,-2.39E-05,0.075
385.634,-2.16E-05,0.075
385.694,-1.46E-05,0.075
385.76599,2.28E-05,0.075
385.82599,1.69E-05,0.075
385.89801,8.77E-06,0.075
385.96301,-9.89E-06,0.075
386.02802,-7.87E-05,0.075
386.09299,-5.19E-05,0.075
386.159,-2.04E-05,0.075
386.22699,-1.34E-05,0.075
386.29599,2.94E-06,0.075
386.37299,-1.22E-05,0.075
386.431,-3.56E-05,0.075
386.50201,-3.09E-05,0.075
386.569,-2.97E-05,0.075
386.621,-2.74E-05,0.075
386.698,-2.97E-05,0.075
386.76599,-1.81E-05,0.075
386.83301,-2.16E-05,0.075
386.89801,-2.62E-05,0.075
386.97299,-4.02E-05,0.075
387.03601,-2.39E-05,0.075
387.10901,-2.97E-05,0.075
387.168,-2.97E-05,0.075
387.237,-1.81E-05,0.075
387.311,-2.16E-05,0.075
387.37399,-1.69E-05,0.075
387.44,-1.57E-05,0.075
387.50601,-3.44E-05,0.075
387.56799,-2.16E-05,0.075
387.634,-1.92E-05,0.075
387.70001,-1.11E-05,0.075
387.76599,-8.73E-06,0.075
387.83801,-1.92E-05,0.075
387.89999,-2.74E-05,0.075
387.96899,-2.27E-05,0.075
388.039,-3.91E-05,0.075
388.09799,-3.21E-05,0.075
388.159,6.07E-07,0.075
388.228,-4.06E-06,0.075
388.29999,-3.09E-05,0.075
388.36401,-2.86E-05,0.075
388.43799,-5.23E-06,0.075
388.504,-2.51E-05,0.075
388.569,-4.26E-05,0.075
388.63501,-1.22E-05,0.075
388.69501,-2.86E-05,0.075
388.76801,-5.31E-05,0.075
388.82001,-3.32E-05,0.075
388.897,-3.09E-05,0.075
388.966,-1.81E-05,0.075
389.04099,-9.89E-06,0.075
389.10101,2.94E-06,0.075
389.17099,-2.27E-05,0.075
389.23901,-2.51E-05,0.075
389.29401,-2.16E-05,0.075
389.36099,-1.57E-05,0.075
389.43701,-2.74E-05,0.075
389.50201,-2.74E-05,0.075
389.57001,-3.09E-05,0.075
389.63199,-4.96E-05,0.075
389.69901,-4.26E-05,0.075
389.76501,-1.11E-05,0.075
389.827,-1.34E-05,0.075
389.89401,-4.26E-05,0.075
389.957,-5.42E-05,0.075
390.02399,-2.16E-05,0.075
390.08301,-1.46E-05,0.075
390.14999,-1.57E-05,0.075
390.22501,-5.60E-07,0.075
390.29501,-1.81E-05,0.075
390.35901,-2.39E-05,0.075
390.42499,-2.62E-05,0.075
390.496,-3.67E-05,0.075
390.55801,-4.02E-05,0.075
390.63199,-4.61E-05,0.075
390.70099,-6.94E-05,0.075
390.76999,-5.31E-05,0.075
390.84201,-4.84E-05,0.075
390.905,-5.54E-05,0.075
390.96399,-4.61E-05,0.075
391.02899,-3.79E-05,0.075
391.09698,-2.97E-05,0.075
391.16101,-3.67E-05,0.075
391.23901,-3.44E-05,0.075
391.30399,-3.67E-05,0.075
391.36499,-2.74E-05,0.075
391.42999,-7.56E-06,0.075
391.504,-1.22E-05,0.075
391.55899,-4.84E-05,0.075
391.62299,-5.77E-05,0.075
391.68799,-2.74E-05,0.075
391.75299,-4.26E-05,0.075
391.82599,-5.42E-05,0.075
391.88599,-2.74E-05,0.075
391.95401,-5.23E-06,0.075
392.02399,-5.60E-07,0.075
392.09,6.07E-07,0.075
392.15399,-4.06E-06,0.075
392.23199,-6.39E-06,0.075
392.29199,-8.73E-06,0.075
392.358,-3.09E-05,0.075
392.42801,-4.49E-05,0.075
392.496,-4.96E-05,0.075
392.56799,-7.29E-05,0.075
392.634,-7.06E-05,0.075
392.69501,-5.19E-05,0.075
392.76901,-4.84E-05,0.075
392.823,-3.56E-05,0.075
392.89899,-2.16E-05,0.075
392.95901,-4.02E-05,0.075
393.022,-4.84E-05,0.075
393.10199,-3.44E-05,0.075
393.164,-2.86E-05,0.075
393.23199,-6.39E-06,0.075
393.297,-3.79E-05,0.075
393.36899,-3.09E-05,0.075
393.43201,-4.26E-05,0.075
393.49301,-4.37E-05,0.075
393.56601,-4.61E-05,0.075
393.629,-5.19E-05,0.075
393.69199,-5.07E-05,0.075
393.76801,-4.14E-05,0.075
393.836,-2.51E-05,0.075
393.89999,-2.51E-05,0.075
393.97601,-1.22E-05,0.075
394.03201,-5.23E-06,0.075
394.10501,-3.32E-05,0.075
394.16101,-1.46E-05,0.075
394.22101,-2.51E-05,0.075
394.29599,-4.72E-05,0.075
394.36401,-2.74E-05,0.075
394.42499,-1.69E-05,0.075
394.492,-2.97E-05,0.075
394.55099,-2.74E-05,0.075
394.62799,-4.61E-05,0.075
394.68799,-4.14E-05,0.075
394.758,-1.46E-05,0.075
394.82101,-4.02E-05,0.075
394.884,-3.21E-05,0.075
394.957,-1.57E-05,0.075
395.01801,-2.16E-05,0.075
395.08301,-2.51E-05,0.075
395.159,-1.92E-05,0.075
395.22601,-2.16E-05,0.075
395.293,-3.67E-05,0.075
395.36401,-5.77E-05,0.075
395.42499,-4.02E-05,0.075
395.48401,-5.07E-05,0.075
395.56201,-5.42E-05,0.075
395.617,-5.54E-05,0.075
395.69299,-3.91E-05,0.075
395.76501,-3.32E-05,0.075
395.82599,-2.62E-05,0.075
395.88901,-6.12E-05,0.075
395.95999,-2.74E-05,0.075
396.02701,-1.11E-05,0.075
396.09,-1.69E-05,0.075
396.16,-2.51E-05,0.075
396.23099,-4.02E-05,0.075
396.28299,-5.77E-05,0.075
396.35501,-5.19E-05,0.075
396.423,-4.26E-05,0.075
396.48801,-6.12E-05,0.075
396.56299,-7.41E-05,0.075
396.61899,-6.36E-05,0.075
396.69199,-5.77E-05,0.075
396.758,-3.91E-05,0.075
396.82001,-4.96E-05,0.075
396.88699,-3.32E-05,0.075
396.95901,-2.97E-05,0.075
397.01099,-2.04E-05,0.075
397.08401,-3.67E-05,0.075
397.159,-3.44E-05,0.075
397.228,-3.09E-05,0.075
397.29501,-2.04E-05,0.075
397.36499,-4.72E-05,0.075
397.43201,-6.12E-05,0.075
397.496,-5.77E-05,0.075
397.56699,-4.84E-05,0.075
397.633,-6.12E-05,0.075
397.69501,-5.54E-05,0.075
397.76501,-4.02E-05,0.075
397.84,-4.49E-05,0.075
397.896,-5.42E-05,0.075
397.965,-4.37E-05,0.075
398.03101,-2.51E-05,0.075
398.10101,-2.51E-05,0.075
398.168,-4.49E-05,0.075
398.23199,-5.31E-05,0.075
398.29999,-4.61E-05,0.075
398.36099,-5.19E-05,0.075
398.42999,-3.67E-05,0.075
398.491,-4.72E-05,0.075
398.56699,-5.19E-05,0.075
398.63599,-4.61E-05,0.075
398.70099,-5.66E-05,0.075
398.76099,-6.94E-05,0.075
398.82901,-5.19E-05,0.075
398.905,-2.16E-05,0.075
398.974,-2.74E-05,0.075
399.03601,-5.07E-05,0.075
399.10199,-6.12E-05,0.075
399.168,-6.47E-05,0.075
399.241,-6.12E-05,0.075
399.311,-7.29E-05,0.075
399.37299,-7.64E-05,0.075
399.43201,-7.64E-05,0.075
399.5,-7.06E-05,0.075
399.55899,-6.47E-05,0.075
399.63599,-3.32E-05,0.075
399.70099,-2.62E-05,0.075
399.767,-5.77E-05,0.075
399.841,-6.71E-05,0.075
399.89801,-5.07E-05,0.075
399.96301,-4.84E-05,0.075
400.03601,-4.02E-05,0.075
400.10199,-3.79E-05,0.075
400.16699,-3.67E-05,0.075
400.23999,-2.51E-05,0.075
400.29901,-6.47E-05,0.075
400.36899,-6.94E-05,0.075
400.435,-7.76E-05,0.075
400.51001,-7.76E-05,0.075
400.56699,-6.12E-05,0.075
400.64001,-6.36E-05,0.075
400.70999,-8.57E-05,0.075
400.77301,-6.36E-05,0.075
400.84201,-7.64E-05,0.075
400.89301,-6.82E-05,0.075
400.965,-4.61E-05,0.075
401.03699,-3.79E-05,0.075
401.10001,-5.66E-05,0.075
401.16901,-5.89E-05,0.075
401.237,-5.19E-05,0.075
401.30099,-3.67E-05,0.075
401.36301,-4.14E-05,0.075
401.43399,-6.36E-05,0.075
401.49799,-7.06E-05,0.075
401.56699,-7.52E-05,0.075
401.633,-7.76E-05,0.075
401.702,-7.17E-05,0.075
401.76099,-7.06E-05,0.075
401.82999,-5.07E-05,0.075
401.89999,-4.84E-05,0.075
401.965,-5.19E-05,0.075
402.04001,-4.61E-05,0.075
402.10699,-6.47E-05,0.075
402.16901,-5.31E-05,0.075
402.23401,-5.77E-05,0.075
402.29901,-6.47E-05,0.075
402.36899,-6.36E-05,0.075
402.43701,-9.74E-05,0.075
402.504,-5.89E-05,0.075
402.56699,-3.44E-05,0.075
402.63,-5.77E-05,0.075
402.694,-4.26E-05,0.075
402.771,-1.92E-05,0.075
402.836,-3.44E-05,0.075
402.90399,-6.12E-05,0.075
402.97299,-5.66E-05,0.075
403.03699,-5.19E-05,0.075
403.104,-4.61E-05,0.075
403.17999,-2.27E-05,0.075
403.241,-4.61E-05,0.075
403.29901,-7.17E-05,0.075
403.367,-5.89E-05,0.075
403.436,-3.56E-05,0.075
403.50299,-5.54E-05,0.075
403.57001,-8.34E-05,0.075
403.629,-1.04E-04,0.075
403.69601,-1.09E-04,0.075
403.76199,-1.04E-04,0.075
403.83099,-6.59E-05,0.075
403.91101,-4.84E-05,0.075
403.96701,-4.61E-05,0.075
404.039,-5.19E-05,0.075
404.11801,-5.66E-05,0.075
404.16901,-7.06E-05,0.075
404.23801,-7.52E-05,0.075
404.30301,-7.06E-05,0.075
404.36801,-4.61E-05,0.075
404.44,-5.07E-05,0.075
404.496,-6.01E-05,0.075
404.56601,-6.71E-05,0.075
404.62701,-8.92E-05,0.075
404.69901,-8.69E-05,0.075
404.767,-7.64E-05,0.075
404.83099,-7.76E-05,0.075
404.90201,-4.61E-05,0.075
404.98001,-2.86E-05,0.075
405.03799,-4.37E-05,0.075
405.104,-5.66E-05,0.075
405.17099,-7.17E-05,0.075
405.23599,-8.22E-05,0.075
405.30701,-6.71E-05,0.075
405.37601,-7.17E-05,0.075
405.435,-7.17E-05,0.075
405.496,-8.46E-05,0.075
405.564,-9.16E-05,0.075
405.63901,-8.69E-05,0.075
405.70499,-6.47E-05,0.075
405.772,-5.77E-05,0.075
405.83899,-4.72E-05,0.075
405.909,-6.12E-05,0.075
405.98199,-6.12E-05,0.075
406.04001,-4.61E-05,0.075
406.10101,-3.09E-05,0.075
406.17001,-2.86E-05,0.075
406.242,-9.27E-05,0.075
406.31201,-9.04E-05,0.075
406.37399,-6.36E-05,0.075
406.45099,-6.47E-05,0.075
406.509,-8.92E-05,0.075
406.578,-6.36E-05,0.075
406.64099,-5.42E-05,0.075
406.70499,-6.24E-05,0.075
406.77499,-6.94E-05,0.075
406.83499,-5.42E-05,0.075
406.89801,-5.19E-05,0.075
406.97501,-4.96E-05,0.075
407.035,-3.56E-05,0.075
407.099,-3.32E-05,0.075
407.16599,-3.32E-05,0.075
407.23999,-6.12E-05,0.075
407.29599,-9.74E-05,0.075
407.36401,-7.64E-05,0.075
407.43701,-8.22E-05,0.075
407.505,-8.22E-05,0.075
407.56799,-7.64E-05,0.075
407.63699,-7.64E-05,0.075
407.70099,-7.87E-05,0.075
407.76401,-7.17E-05,0.075
407.832,-8.81E-05,0.075
407.89099,-6.12E-05,0.075
407.96301,-2.51E-05,0.075
408.035,-1.09E-04,0.075
408.095,-1.24E-04,0.075
408.16599,-1.11E-04,0.075
408.23001,-8.92E-05,0.075
408.298,-7.29E-05,0.075
408.36899,-5.19E-05,0.075
408.431,-5.66E-05,0.075
408.49399,-6.94E-05,0.075
408.56201,-4.72E-05,0.075
408.63599,-5.77E-05,0.075
408.69601,-6.36E-05,0.075
408.76901,-6.94E-05,0.075
408.83401,-6.47E-05,0.075
408.91,-6.94E-05,0.075
408.97,-7.17E-05,0.075
409.04001,-6.36E-05,0.075
409.10699,-9.16E-05,0.075
409.17499,-9.39E-05,0.075
409.23801,-6.59E-05,0.075
409.30301,-6.12E-05,0.075
409.37,-9.62E-05,0.075
409.44,-9.39E-05,0.075
409.51599,-6.12E-05,0.075
409.57401,-6.01E-05,0.075
409.63599,-6.12E-05,0.075
409.69299,-6.24E-05,0.075
409.76901,-6.47E-05,0.075
409.83701,-6.94E-05,0.075
409.89499,-1.10E-04,0.075
409.96799,-8.34E-05,0.075
410.03201,-6.36E-05,0.075
410.09698,-6.36E-05,0.075
410.17001,-6.24E-05,0.075
410.233,-6.36E-05,0.075
410.306,-9.97E-05,0.075
410.36099,-7.87E-05,0.075
410.436,-5.19E-05,0.075
410.50601,-6.71E-05,0.075
410.57001,-8.69E-05,0.075
410.63699,-7.64E-05,0.075
410.707,-6.71E-05,0.075
410.77899,-5.89E-05,0.075
410.84299,-5.54E-05,0.075
410.91501,-5.31E-05,0.075
410.97601,-9.04E-05,0.075
411.047,-9.86E-05,0.075
411.10999,-8.81E-05,0.075
411.172,-8.22E-05,0.075
411.23599,-6.71E-05,0.075
411.30801,-5.77E-05,0.075
411.37299,-8.81E-05,0.075
411.436,-9.39E-05,0.075
411.50699,-7.06E-05,0.075
411.577,-6.36E-05,0.075
411.646,-4.61E-05,0.075
411.70999,-6.12E-05,0.075
411.776,-5.42E-05,0.075
411.84,-4.14E-05,0.075
411.90701,-5.42E-05,0.075
411.979,-8.22E-05,0.075
412.03299,-9.39E-05,0.075
412.103,-8.11E-05,0.075
412.16599,-6.24E-05,0.075
412.23599,-7.87E-05,0.075
412.30899,-1.13E-04,0.075
412.37701,-7.52E-05,0.075
412.435,-7.29E-05,0.075
412.504,-8.34E-05,0.075
412.57001,-8.69E-05,0.075
412.638,-7.64E-05,0.075
412.70099,-7.64E-05,0.075
412.76599,-6.71E-05,0.075
412.83899,-6.12E-05,0.075
412.90399,-5.31E-05,0.075
412.97,-8.81E-05,0.075
413.03101,-9.97E-05,0.075
413.104,-1.11E-04,0.075
413.17099,-1.07E-04,0.075
413.23801,-7.29E-05,0.075
413.298,-7.06E-05,0.075
413.36801,-8.22E-05,0.075
413.43399,-7.64E-05,0.075
413.49799,-9.16E-05,0.075
413.56201,-8.69E-05,0.075
413.625,-8.22E-05,0.075
413.68799,-7.41E-05,0.075
413.76501,-7.52E-05,0.075
413.82599,-8.81E-05,0.075
413.89999,-9.39E-05,0.075
413.96301,-8.81E-05,0.075
414.035,-1.08E-04,0.075
414.10101,-1.06E-04,0.075
414.16501,-9.27E-05,0.075
414.22699,-6.94E-05,0.075
414.297,-5.07E-05,0.075
414.35101,-7.29E-05,0.075
414.41599,-7.64E-05,0.075
414.48599,-7.29E-05,0.075
414.54999,-7.29E-05,0.075
414.62799,-5.77E-05,0.075
414.685,-5.54E-05,0.075
414.754,-8.22E-05,0.075
414.82101,-1.30E-04,0.075
414.89301,-1.32E-04,0.075
414.95599,-1.31E-04,0.075
415.026,-1.08E-04,0.075
415.09,-1.04E-04,0.075
415.15799,-1.01E-04,0.075
415.23001,-9.74E-05,0.075
415.29099,-8.81E-05,0.075
415.35599,-8.34E-05,0.075
415.42099,-1.09E-04,0.075
415.48901,-7.52E-05,0.075
415.55499,-7.64E-05,0.075
415.61899,-6.12E-05,0.075
415.69101,-7.06E-05,0.075
415.75601,-9.39E-05,0.075
415.81799,-8.81E-05,0.075
415.88599,-7.76E-05,0.075
415.95901,-8.34E-05,0.075
416.01999,-1.30E-04,0.075
416.08301,-1.37E-04,0.075
416.15201,-1.20E-04,0.075
416.215,-8.81E-05,0.075
416.284,-9.62E-05,0.075
416.354,-7.64E-05,0.075
416.42099,-6.71E-05,0.075
416.48099,-6.94E-05,0.075
416.55499,-6.47E-05,0.075
416.617,-5.54E-05,0.075
416.686,-5.66E-05,0.075
416.75101,-7.87E-05,0.075
416.815,-9.97E-05,0.075
416.88599,-1.17E-04,0.075
